kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
lud-rodinia-2.8.sm_75.ptx 467 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 466 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 465 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 464 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 463 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 462 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 461 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 460 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 459 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 458 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 457 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 456 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 455 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 454 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 453 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 452 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 451 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 450 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 449 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 448 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 447 : 48 384 0 0 0 0 0 0 0 
